provider,model_id,prompt_base,condition_id,sentence_id,sentence_type,expected_schema_primary,expected_literal_or_metaphorical,repetition_index,prompt_id_v1,schema_present_v1,literal_or_metaphorical_v1,main_image_schema_v1,schema_present_correct_v1,primary_schema_correct_v1,lm_correct_v1,control_correct_v1,control_false_positive_schema_v1,prompt_id_v2,schema_present_v2,literal_or_metaphorical_v2,main_image_schema_v2,schema_present_correct_v2,primary_schema_correct_v2,lm_correct_v2,control_correct_v2,control_false_positive_schema_v2,control_change_type
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0094,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0094,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0095,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,metaphorical,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0095,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,metaphorical,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0096,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0096,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0097,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0097,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0099,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,FORCE,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0099,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,FORCE,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0100,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0100,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0101,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0101,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0124,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0124,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0125,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0125,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0126,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0126,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0127,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0127,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0131,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0131,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0132,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0132,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0133,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0133,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0157,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0157,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0159,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,FORCE,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0159,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,FORCE,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0160,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0160,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0162,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,metaphorical,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0162,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,metaphorical,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0163,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0163,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0164,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0164,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0166,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,FORCE,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0166,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,FORCE,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0190,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0190,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0191,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0191,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0192,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0192,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0193,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0193,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0194,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0194,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0195,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0195,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0196,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0196,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0198,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0198,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0200,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,direct_schema,c_temp_03_v1,s0200,control_weak_schema,NONE,control,1,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_0_v1,s0091,control_weak_schema,NONE,control,0,p_structured_roles_v1,yes,metaphorical,CONTAINER,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_0_v1,s0124,control_weak_schema,NONE,control,0,p_structured_roles_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_0_v1,s0127,control_weak_schema,NONE,control,0,p_structured_roles_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_0_v1,s0194,control_weak_schema,NONE,control,0,p_structured_roles_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_0_v1,s0195,control_weak_schema,NONE,control,0,p_structured_roles_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_0_v1,s0199,control_weak_schema,NONE,control,0,p_structured_roles_v1,yes,metaphorical,CONTAINER,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_03_v1,s0091,control_weak_schema,NONE,control,0,p_structured_roles_v1,yes,metaphorical,CONTAINER,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_03_v1,s0091,control_weak_schema,NONE,control,1,p_structured_roles_v1,yes,metaphorical,CONTAINER,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_03_v1,s0124,control_weak_schema,NONE,control,0,p_structured_roles_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_03_v1,s0124,control_weak_schema,NONE,control,1,p_structured_roles_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_03_v1,s0194,control_weak_schema,NONE,control,0,p_structured_roles_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_03_v1,s0194,control_weak_schema,NONE,control,1,p_structured_roles_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_03_v1,s0195,control_weak_schema,NONE,control,0,p_structured_roles_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_03_v1,s0195,control_weak_schema,NONE,control,1,p_structured_roles_v1,yes,metaphorical,SOURCE_PATH_GOAL,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_03_v1,s0199,control_weak_schema,NONE,control,0,p_structured_roles_v1,yes,metaphorical,CONTAINER,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
anthropic,claude_sonnet_4_6,structured_roles,c_temp_03_v1,s0199,control_weak_schema,NONE,control,1,p_structured_roles_v1,yes,metaphorical,CONTAINER,False,False,False,False,True,p_structured_roles_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0029,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0030,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0031,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0059,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0060,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0061,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,FORCE,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0062,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0064,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0065,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,VERTICALITY,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0068,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0093,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0094,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0101,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0124,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0126,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0127,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0131,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0132,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0162,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0163,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0192,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_0_v1,s0193,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,SOURCE_PATH_GOAL,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
google,gemini_2_5_flash,direct_schema,c_temp_03_v1,s0024,control_weak_schema,NONE,control,0,p_direct_schema_v1,yes,literal,CONTAINER,False,False,False,False,True,p_direct_schema_v2_abstention,no,control,NONE,True,True,True,True,False,v2_fixed_control_false_positive
